outlet_id,outlet_type,province,city,wholesaler_region,month,tickets,units,revenue,weekend_revenue,promo_revenue,aov,rev_per_unit,weekend_share,promo_share
O0037,Supermarket,KwaZulu-Natal,Umlazi,South Hub,2025-10,32,215,6021.5,1379.7199999999998,6021.5,188.171875,28.006976744186048,0.2291322760109607,1.0
O0037,Supermarket,KwaZulu-Natal,Umlazi,South Hub,2025-11,48,363,9383.73,2057.94,9383.73,195.494375,25.850495867768593,0.21930937910617634,1.0
O0037,Supermarket,KwaZulu-Natal,Umlazi,South Hub,2025-12,47,279,9307.17,4644.790000000001,9307.17,198.0248936170213,33.359032258064516,0.4990550296169513,1.0
O0038,Tavern,Limpopo,Polokwane,South Hub,2025-01,94,820,23010.76,10586.29,23010.76,244.79531914893616,28.061902439024387,0.4600582510095278,1.0
O0038,Tavern,Limpopo,Polokwane,South Hub,2025-02,60,538,15178.86,5124.45,15178.86,252.98100000000002,28.213494423791822,0.33760440507389883,1.0
O0038,Tavern,Limpopo,Polokwane,South Hub,2025-03,104,924,26093.079999999998,8066.91,26093.079999999998,250.89499999999998,28.239264069264067,0.30915898008207543,1.0
O0038,Tavern,Limpopo,Polokwane,South Hub,2025-04,93,899,23918.81,12808.34,23918.810000000005,257.1915053763441,26.606017797552838,0.5354923593606873,1.0000000000000002
O0038,Tavern,Limpopo,Polokwane,South Hub,2025-05,33,299,8501.63,2291.7,8501.63,257.6251515151515,28.43354515050167,0.269560072597843,1.0
O0038,Tavern,Limpopo,Polokwane,South Hub,2025-06,95,878,23883.52,9984.79,23883.520000000008,251.40547368421053,27.202186788154897,0.41806191047215824,1.0000000000000002
O0038,Tavern,Limpopo,Polokwane,South Hub,2025-07,84,740,20508.56,10283.130000000001,20508.56,244.14952380952383,27.714270270270273,0.5014067296777541,1.0
O0038,Tavern,Limpopo,Polokwane,South Hub,2025-08,71,623,16175.15,6767.29,16175.150000000001,227.81901408450705,25.963322632423754,0.4183757183086401,1.0000000000000002
O0038,Tavern,Limpopo,Polokwane,South Hub,2025-09,61,551,15402.63,5145.849999999999,15402.630000000003,252.50213114754098,27.953956442831213,0.3340890484287423,1.0000000000000002
O0038,Tavern,Limpopo,Polokwane,South Hub,2025-10,92,809,21781.84,7096.860000000001,21781.84,236.7591304347826,26.924400494437577,0.32581544993444084,1.0
O0038,Tavern,Limpopo,Polokwane,South Hub,2025-11,124,1009,28644.54,14999.77,28644.539999999997,231.00435483870967,28.389038652130825,0.5236519769561668,0.9999999999999999
O0038,Tavern,Limpopo,Polokwane,South Hub,2025-12,110,956,29222.3,8214.98,29222.300000000003,265.6572727272727,30.56725941422594,0.28112024036437927,1.0000000000000002
O0039,Tavern,Western Cape,Bellville,North Hub,2025-01,77,749,21120.58,4724.24,21120.579999999998,274.29324675324676,28.198371161548735,0.2236794633480709,0.9999999999999998
O0039,Tavern,Western Cape,Bellville,North Hub,2025-02,47,459,12438.03,1814.44,12438.03,264.6389361702128,27.0981045751634,0.14587840678949962,1.0
O0039,Tavern,Western Cape,Bellville,North Hub,2025-03,52,560,13987.75,5698.029999999999,13987.749999999998,268.9951923076923,24.978125,0.4073585816160568,0.9999999999999999
O0039,Tavern,Western Cape,Bellville,North Hub,2025-04,94,852,23771.64,15611.83,23771.640000000003,252.88978723404256,27.900985915492956,0.6567418150367412,1.0000000000000002
O0039,Tavern,Western Cape,Bellville,North Hub,2025-05,108,882,26988.69,16230.960000000001,26988.69,249.89527777777778,30.599421768707483,0.6013985858520736,1.0
O0039,Tavern,Western Cape,Bellville,North Hub,2025-06,59,482,12803.539999999999,6309.46,12803.539999999999,217.00915254237287,26.56336099585062,0.49279027518951796,1.0
O0039,Tavern,Western Cape,Bellville,North Hub,2025-07,104,922,26661.16,9529.02,26661.160000000003,256.3573076923077,28.916659436008675,0.35741205558947925,1.0000000000000002
O0039,Tavern,Western Cape,Bellville,North Hub,2025-08,77,704,19898.22,5763.29,19898.219999999998,258.4184415584416,28.264517045454546,0.2896384701747191,0.9999999999999998
O0039,Tavern,Western Cape,Bellville,North Hub,2025-09,98,1027,25615.96,6932.99,25615.96,261.3873469387755,24.94251217137293,0.2706511877751214,1.0
O0039,Tavern,Western Cape,Bellville,North Hub,2025-10,85,769,22303.81,8285.65,22303.81,262.39776470588237,29.00365409622887,0.3714903417846547,1.0
O0039,Tavern,Western Cape,Bellville,North Hub,2025-11,88,832,21362.91,6864.45,21362.91,242.7603409090909,25.67657451923077,0.32132560592166515,1.0
O0039,Tavern,Western Cape,Bellville,North Hub,2025-12,77,718,19026.06,10844.270000000002,19026.059999999998,247.09168831168833,26.498690807799445,0.5699692947462587,0.9999999999999998
O0040,Supermarket,Eastern Cape,Gqeberha,South Hub,2025-01,47,328,10021.48,4595.5199999999995,10021.48,213.22297872340425,30.553292682926827,0.4585669980881067,1.0
O0040,Supermarket,Eastern Cape,Gqeberha,South Hub,2025-02,39,254,8000.64,3055.2500000000005,8000.64,205.1446153846154,31.498582677165356,0.3818756999440045,1.0
O0040,Supermarket,Eastern Cape,Gqeberha,South Hub,2025-03,28,212,6070.89,2674.16,6070.889999999999,216.81750000000002,28.636273584905663,0.4404889563144777,0.9999999999999999
O0040,Supermarket,Eastern Cape,Gqeberha,South Hub,2025-04,47,340,8592.53,3248.21,8592.53,182.81978723404256,25.27214705882353,0.37802719338774493,1.0
O0040,Supermarket,Eastern Cape,Gqeberha,South Hub,2025-05,44,335,8694.1,3136.1200000000003,8694.099999999999,197.59318181818182,25.95253731343284,0.3607181881965931,0.9999999999999998
O0040,Supermarket,Eastern Cape,Gqeberha,South Hub,2025-06,27,238,5765.62,2947.39,5765.62,213.54148148148147,24.22529411764706,0.5112008769221696,1.0
O0040,Supermarket,Eastern Cape,Gqeberha,South Hub,2025-07,25,198,5212.54,1010.48,5212.540000000001,208.5016,26.325959595959596,0.19385558671971823,1.0000000000000002
O0040,Supermarket,Eastern Cape,Gqeberha,South Hub,2025-08,35,239,6693.9,2716.8499999999995,6693.9,191.25428571428571,28.007949790794978,0.40586952299855084,1.0
O0040,Supermarket,Eastern Cape,Gqeberha,South Hub,2025-09,34,242,7003.3,3122.6600000000003,7003.299999999999,205.9794117647059,28.93925619834711,0.44588408321791156,0.9999999999999999
O0040,Supermarket,Eastern Cape,Gqeberha,South Hub,2025-10,35,236,6093.09,2630.17,6093.089999999999,174.08828571428572,25.818177966101697,0.4316643935999632,0.9999999999999999
O0040,Supermarket,Eastern Cape,Gqeberha,South Hub,2025-11,54,338,10367.88,2389.7799999999997,10367.880000000003,191.99777777777777,30.67420118343195,0.2304984239786726,1.0000000000000004
O0040,Supermarket,Eastern Cape,Gqeberha,South Hub,2025-12,28,196,5442.98,2592.129999999999,5442.979999999999,194.39214285714283,27.77030612244898,0.4762336073253988,0.9999999999999998
O0041,Tavern,Free State,Bloemfontein,North Hub,2025-01,75,695,16595.91,6334.85,16595.91,221.2788,23.879007194244604,0.381711518078852,1.0
O0041,Tavern,Free State,Bloemfontein,North Hub,2025-02,82,710,23420.04,10904.759999999998,23420.039999999997,285.61024390243904,32.98597183098592,0.46561662576152724,0.9999999999999999
O0041,Tavern,Free State,Bloemfontein,North Hub,2025-03,96,895,23012.68,8197.69,23012.68,239.71541666666667,25.71249162011173,0.35622491600282974,1.0
O0041,Tavern,Free State,Bloemfontein,North Hub,2025-04,86,748,19833.09,4962.56,19833.089999999997,230.61732558139536,26.514826203208557,0.2502161791228699,0.9999999999999998
O0041,Tavern,Free State,Bloemfontein,North Hub,2025-05,90,857,25913.94,10630.739999999998,25913.940000000002,287.93266666666665,30.23796966161027,0.4102324849096663,1.0000000000000002
O0041,Tavern,Free State,Bloemfontein,North Hub,2025-06,113,1009,29454.93,15435.56,29454.93,260.66309734513277,29.192200198216057,0.5240399484907959,1.0
O0041,Tavern,Free State,Bloemfontein,North Hub,2025-07,119,970,27334.9,7174.09,27334.899999999998,229.70504201680674,28.180309278350517,0.2624516643558235,0.9999999999999999
O0041,Tavern,Free State,Bloemfontein,North Hub,2025-08,52,489,14714.23,5971.36,14714.23,282.96596153846156,30.09044989775051,0.4058221191322957,1.0
O0041,Tavern,Free State,Bloemfontein,North Hub,2025-09,150,1441,38351.86,21701.789999999997,38351.86,255.67906666666667,26.614753643303263,0.5658601694937351,1.0
O0041,Tavern,Free State,Bloemfontein,North Hub,2025-10,68,681,18830.44,5647.88,18830.44,276.9182352941176,27.651160058737148,0.2999335119094403,1.0
O0041,Tavern,Free State,Bloemfontein,North Hub,2025-11,101,950,26814.15,13351.58,26814.15,265.4866336633664,28.22542105263158,0.4979303837712551,1.0
O0041,Tavern,Free State,Bloemfontein,North Hub,2025-12,100,897,23425.14,7215.049999999999,23425.140000000003,234.2514,26.11498327759197,0.30800456261947634,1.0000000000000002
O0042,Supermarket,KwaZulu-Natal,Umlazi,Coastal Hub,2025-01,32,188,5227.02,1409.19,5227.02,163.344375,27.803297872340426,0.2695972083519864,1.0
O0042,Supermarket,KwaZulu-Natal,Umlazi,Coastal Hub,2025-02,26,177,4965.29,800.1499999999999,4965.289999999999,190.9726923076923,28.052485875706214,0.161148694235382,0.9999999999999998
O0042,Supermarket,KwaZulu-Natal,Umlazi,Coastal Hub,2025-03,22,106,4001.5,1562.1399999999999,4001.5,181.88636363636363,37.75,0.39038860427339744,1.0
O0042,Supermarket,KwaZulu-Natal,Umlazi,Coastal Hub,2025-04,32,215,6528.71,3271.8300000000004,6528.709999999999,204.0221875,30.366093023255814,0.501144942875392,0.9999999999999999
O0042,Supermarket,KwaZulu-Natal,Umlazi,Coastal Hub,2025-05,54,422,11582.01,1327.8500000000001,11582.009999999998,214.48166666666668,27.44552132701422,0.11464763024725416,0.9999999999999999
O0042,Supermarket,KwaZulu-Natal,Umlazi,Coastal Hub,2025-06,35,285,7586.87,2866.99,7586.87,216.76771428571428,26.62059649122807,0.3778883782113045,1.0
O0042,Supermarket,KwaZulu-Natal,Umlazi,Coastal Hub,2025-07,42,218,6693.88,2313.63,6693.88,159.37809523809523,30.705871559633028,0.34563362354867433,1.0
O0042,Supermarket,KwaZulu-Natal,Umlazi,Coastal Hub,2025-08,35,221,6624.23,1990.3899999999999,6624.2300000000005,189.2637142857143,29.97389140271493,0.30047114909959344,1.0000000000000002
O0042,Supermarket,KwaZulu-Natal,Umlazi,Coastal Hub,2025-09,31,174,5268.52,2711.0699999999997,5268.52,169.95225806451614,30.278850574712646,0.5145790468670518,1.0
O0042,Supermarket,KwaZulu-Natal,Umlazi,Coastal Hub,2025-10,20,133,3414.15,1623.9499999999998,3414.15,170.7075,25.6703007518797,0.4756527979145614,1.0
O0042,Supermarket,KwaZulu-Natal,Umlazi,Coastal Hub,2025-11,24,182,4769.16,1481.17,4769.16,198.715,26.204175824175824,0.3105725117211417,1.0
O0042,Supermarket,KwaZulu-Natal,Umlazi,Coastal Hub,2025-12,56,447,10655.289999999999,3549.1200000000003,10655.29,190.2730357142857,23.83733780760626,0.3330852562436124,1.0000000000000002
O0043,Liquor Store,KwaZulu-Natal,Umlazi,North Hub,2025-01,51,315,9463.39,3293.06,9463.390000000001,185.55666666666664,30.042507936507935,0.3479788955120734,1.0000000000000002
O0043,Liquor Store,KwaZulu-Natal,Umlazi,North Hub,2025-02,43,277,8379.53,3273.42,8379.53,194.87279069767445,30.251010830324912,0.3906448213682629,1.0
O0043,Liquor Store,KwaZulu-Natal,Umlazi,North Hub,2025-03,59,360,10281.52,1989.48,10281.52,174.26305084745763,28.55977777777778,0.1935005718998747,1.0
O0043,Liquor Store,KwaZulu-Natal,Umlazi,North Hub,2025-04,66,431,12027.23,6738.46,12027.23,182.23075757575756,27.9054060324826,0.5602669941457842,1.0
O0043,Liquor Store,KwaZulu-Natal,Umlazi,North Hub,2025-05,29,170,5724.7699999999995,933.78,5724.77,197.4058620689655,33.67511764705882,0.16311222983630785,1.0000000000000002
O0043,Liquor Store,KwaZulu-Natal,Umlazi,North Hub,2025-06,57,332,9193.37,3957.81,9193.369999999999,161.28719298245616,27.690873493975907,0.4305069849250057,0.9999999999999998
O0043,Liquor Store,KwaZulu-Natal,Umlazi,North Hub,2025-07,67,372,12006.44,2515.48,12006.44,179.2005970149254,32.27537634408602,0.20951089581924368,1.0
O0043,Liquor Store,KwaZulu-Natal,Umlazi,North Hub,2025-08,55,331,8904.32,3142.5800000000004,8904.32,161.89672727272728,26.901268882175227,0.35292756774239925,1.0
O0043,Liquor Store,KwaZulu-Natal,Umlazi,North Hub,2025-09,46,284,7696.38,1379.24,7696.38,167.3126086956522,27.09992957746479,0.17920632816986687,1.0
O0043,Liquor Store,KwaZulu-Natal,Umlazi,North Hub,2025-10,42,258,7585.28,1646.0800000000002,7585.28,180.60190476190476,29.40031007751938,0.2170097873776578,1.0
O0043,Liquor Store,KwaZulu-Natal,Umlazi,North Hub,2025-11,107,654,18495.44,6411.31,18495.440000000002,172.85457943925232,28.280489296636084,0.34664274004835793,1.0000000000000002
O0043,Liquor Store,KwaZulu-Natal,Umlazi,North Hub,2025-12,90,589,16588.09,3525.0899999999992,16588.090000000004,184.3121111111111,28.16314091680815,0.21250728685460468,1.0000000000000002
O0044,Supermarket,Eastern Cape,Mdantsane,Coastal Hub,2025-01,36,290,6755.7,818.8800000000001,6755.7,187.65833333333333,23.29551724137931,0.1212131977441272,1.0
O0044,Supermarket,Eastern Cape,Mdantsane,Coastal Hub,2025-02,23,196,5431.6900000000005,1901.05,5431.6900000000005,236.16043478260872,27.712704081632655,0.34999235965233655,1.0
O0044,Supermarket,Eastern Cape,Mdantsane,Coastal Hub,2025-03,28,198,5681.96,2935.4,5681.96,202.92714285714285,28.696767676767678,0.5166175052270695,1.0
O0044,Supermarket,Eastern Cape,Mdantsane,Coastal Hub,2025-04,31,231,5909.35,2000.17,5909.349999999999,190.6241935483871,25.581601731601733,0.33847546684491525,0.9999999999999999
O0044,Supermarket,Eastern Cape,Mdantsane,Coastal Hub,2025-05,27,185,6809.16,885.95,6809.159999999999,252.1911111111111,36.80627027027027,0.13011149686598641,0.9999999999999999
O0044,Supermarket,Eastern Cape,Mdantsane,Coastal Hub,2025-06,32,206,5787.2,2414.04,5787.200000000001,180.85,28.093203883495146,0.41713436549626765,1.0000000000000002
O0044,Supermarket,Eastern Cape,Mdantsane,Coastal Hub,2025-07,24,155,4357.11,2673.620000000001,4357.110000000001,181.54625,28.11038709677419,0.613622332233981,1.0000000000000002
O0044,Supermarket,Eastern Cape,Mdantsane,Coastal Hub,2025-08,56,395,11436.19,3706.15,11436.189999999999,204.2176785714286,28.952379746835444,0.3240720904427086,0.9999999999999999
O0044,Supermarket,Eastern Cape,Mdantsane,Coastal Hub,2025-09,38,257,7272.77,2355.33,7272.77,191.38868421052632,28.298715953307394,0.3238559723461624,1.0
O0044,Supermarket,Eastern Cape,Mdantsane,Coastal Hub,2025-10,34,194,6063.84,2151.37,6063.839999999999,178.34823529411764,31.256907216494845,0.35478673579777825,0.9999999999999999
O0044,Supermarket,Eastern Cape,Mdantsane,Coastal Hub,2025-11,47,281,8114.04,3247.68,8114.04,172.63914893617022,28.875587188612098,0.4002543739000547,1.0
O0044,Supermarket,Eastern Cape,Mdantsane,Coastal Hub,2025-12,37,284,8072.36,1987.94,8072.36,218.17189189189187,28.423802816901407,0.24626503277851833,1.0
O0045,Supermarket,Eastern Cape,Mdantsane,Coastal Hub,2025-01,24,149,4172.0,463.93,4172.0,173.83333333333334,28.0,0.11120086289549377,1.0
O0045,Supermarket,Eastern Cape,Mdantsane,Coastal Hub,2025-02,35,229,7958.7,2240.5499999999997,7958.700000000001,227.39142857142858,34.75414847161572,0.2815221078819405,1.0000000000000002
O0045,Supermarket,Eastern Cape,Mdantsane,Coastal Hub,2025-03,36,258,7187.63,1218.06,7187.63,199.6563888888889,27.859031007751938,0.16946615226437642,1.0
O0045,Supermarket,Eastern Cape,Mdantsane,Coastal Hub,2025-04,34,211,7145.81,0.0,7145.8099999999995,210.1708823529412,33.86639810426541,0.0,0.9999999999999999
O0045,Supermarket,Eastern Cape,Mdantsane,Coastal Hub,2025-05,32,224,6553.21,2797.5099999999998,6553.21,204.7878125,29.255401785714287,0.42689155391022104,1.0
O0045,Supermarket,Eastern Cape,Mdantsane,Coastal Hub,2025-06,29,224,5737.02,513.4,5737.0199999999995,197.82827586206898,25.61169642857143,0.08948896814025399,0.9999999999999999
O0045,Supermarket,Eastern Cape,Mdantsane,Coastal Hub,2025-07,28,223,5984.5599999999995,2801.94,5984.5599999999995,213.7342857142857,26.836591928251117,0.468194821340249,1.0
O0045,Supermarket,Eastern Cape,Mdantsane,Coastal Hub,2025-08,28,208,5467.15,1948.85,5467.150000000001,195.25535714285712,26.284374999999997,0.35646543445853873,1.0000000000000002
O0045,Supermarket,Eastern Cape,Mdantsane,Coastal Hub,2025-09,16,111,3398.43,969.7399999999999,3398.4300000000003,212.401875,30.616486486486487,0.2853494113458273,1.0000000000000002
O0045,Supermarket,Eastern Cape,Mdantsane,Coastal Hub,2025-10,34,219,6202.96,1645.2400000000002,6202.959999999999,182.44,28.324018264840184,0.26523466216129077,0.9999999999999999
O0045,Supermarket,Eastern Cape,Mdantsane,Coastal Hub,2025-11,48,330,9989.68,5420.530000000001,9989.68,208.11833333333334,30.271757575757576,0.5426129765918428,1.0
O0045,Supermarket,Eastern Cape,Mdantsane,Coastal Hub,2025-12,34,209,6172.83,963.8000000000002,6172.83,181.55382352941177,29.535071770334927,0.15613584044919432,1.0
O0046,Tavern,Western Cape,Cape Town,Coastal Hub,2025-01,61,603,16356.57,5627.76,16356.57,268.1404918032787,27.125323383084577,0.3440672463725586,1.0
O0046,Tavern,Western Cape,Cape Town,Coastal Hub,2025-02,80,735,20073.75,7171.0599999999995,20073.75,250.921875,27.31122448979592,0.3572356933806588,1.0
O0046,Tavern,Western Cape,Cape Town,Coastal Hub,2025-03,107,1015,26686.47,10222.010000000002,26686.470000000005,249.406261682243,26.29208866995074,0.3830409192373514,1.0000000000000002
O0046,Tavern,Western Cape,Cape Town,Coastal Hub,2025-04,98,874,23800.38,11887.01,23800.38,242.86102040816328,27.231556064073228,0.49944622732914346,1.0
O0046,Tavern,Western Cape,Cape Town,Coastal Hub,2025-05,63,462,14193.02,3478.5600000000004,14193.02,225.28603174603174,30.72082251082251,0.24508948764956298,1.0
O0046,Tavern,Western Cape,Cape Town,Coastal Hub,2025-06,77,674,18161.77,11570.28,18161.77,235.86714285714285,26.946246290801188,0.6370678628790035,1.0
O0046,Tavern,Western Cape,Cape Town,Coastal Hub,2025-07,127,1165,31675.84,9843.27,31675.840000000007,249.41606299212597,27.189562231759655,0.3107500858698617,1.0000000000000002
O0046,Tavern,Western Cape,Cape Town,Coastal Hub,2025-08,119,1087,30267.27,9073.31,30267.27,254.34680672268908,27.84477460901564,0.2997729891067149,1.0
O0046,Tavern,Western Cape,Cape Town,Coastal Hub,2025-09,114,980,25887.45,9254.29,25887.449999999997,227.08289473684212,26.41576530612245,0.35748171411243673,0.9999999999999999
O0046,Tavern,Western Cape,Cape Town,Coastal Hub,2025-10,93,816,23262.62,8648.439999999999,23262.620000000003,250.13569892473117,28.50811274509804,0.37177411658703957,1.0000000000000002
O0046,Tavern,Western Cape,Cape Town,Coastal Hub,2025-11,133,1244,33213.37,14632.11,33213.369999999995,249.72458646616542,26.698850482315116,0.44054879104408856,0.9999999999999998
O0046,Tavern,Western Cape,Cape Town,Coastal Hub,2025-12,131,1152,34380.02,17203.06,34380.020000000004,262.44290076335875,29.84376736111111,0.5003795809310175,1.0000000000000002
O0047,Supermarket,Free State,Bloemfontein,Coastal Hub,2025-01,43,281,8692.75,1713.3300000000002,8692.75,202.15697674418604,30.935053380782918,0.19709873170170547,1.0
O0047,Supermarket,Free State,Bloemfontein,Coastal Hub,2025-02,21,133,4670.04,713.55,4670.04,222.38285714285715,35.11308270676692,0.15279312382763316,1.0
O0047,Supermarket,Free State,Bloemfontein,Coastal Hub,2025-03,36,264,7060.0,3683.5700000000006,7059.999999999999,196.11111111111111,26.742424242424242,0.5217521246458925,0.9999999999999999
O0047,Supermarket,Free State,Bloemfontein,Coastal Hub,2025-04,42,284,9149.93,1328.42,9149.93,217.8554761904762,32.21806338028169,0.14518362435559617,1.0
O0047,Supermarket,Free State,Bloemfontein,Coastal Hub,2025-05,41,256,8204.55,4105.530000000001,8204.55,200.11097560975608,32.0490234375,0.5003967310821436,1.0
O0047,Supermarket,Free State,Bloemfontein,Coastal Hub,2025-06,28,197,5421.87,779.7499999999999,5421.870000000001,193.63821428571427,27.52218274111675,0.14381569458507856,1.0000000000000002
O0047,Supermarket,Free State,Bloemfontein,Coastal Hub,2025-07,43,310,9259.44,1793.8999999999999,9259.44,215.33581395348838,29.869161290322584,0.19373741824559582,1.0
O0047,Supermarket,Free State,Bloemfontein,Coastal Hub,2025-08,34,228,6176.18,3180.65,6176.18,181.65235294117647,27.088508771929824,0.5149866098462156,1.0
O0047,Supermarket,Free State,Bloemfontein,Coastal Hub,2025-09,36,248,7259.8099999999995,3061.39,7259.81,201.66138888888887,29.273427419354835,0.4216900993276684,1.0000000000000002
O0047,Supermarket,Free State,Bloemfontein,Coastal Hub,2025-10,29,191,5761.56,683.3000000000001,5761.56,198.6744827586207,30.165235602094242,0.11859635237678684,1.0
O0047,Supermarket,Free State,Bloemfontein,Coastal Hub,2025-11,51,379,10392.01,3096.01,10392.01,203.76490196078433,27.419551451187335,0.2979221536545866,1.0
O0047,Supermarket,Free State,Bloemfontein,Coastal Hub,2025-12,64,452,12168.93,2799.8,12168.93,190.13953125,26.92241150442478,0.23007774718072996,1.0
O0048,Liquor Store,Gauteng,Tembisa,Coastal Hub,2025-01,33,212,5917.26,731.0100000000001,5917.26,179.3109090909091,27.911603773584908,0.1235385972561625,1.0
O0048,Liquor Store,Gauteng,Tembisa,Coastal Hub,2025-02,23,125,4030.07,1101.71,4030.0699999999997,175.2204347826087,32.24056,0.2733724228115144,0.9999999999999999
O0048,Liquor Store,Gauteng,Tembisa,Coastal Hub,2025-03,54,319,9512.46,1561.8899999999999,9512.459999999997,176.15666666666664,29.81962382445141,0.16419412013296245,0.9999999999999998
O0048,Liquor Store,Gauteng,Tembisa,Coastal Hub,2025-04,44,300,8399.08,2508.18,8399.08,190.8881818181818,27.996933333333335,0.2986255637522205,1.0
O0048,Liquor Store,Gauteng,Tembisa,Coastal Hub,2025-05,53,296,8772.75,4196.57,8772.75,165.52358490566039,29.63766891891892,0.47836425294234985,1.0
O0048,Liquor Store,Gauteng,Tembisa,Coastal Hub,2025-06,40,210,6844.9800000000005,784.5300000000001,6844.98,171.1245,32.59514285714286,0.11461392144315981,0.9999999999999999
O0048,Liquor Store,Gauteng,Tembisa,Coastal Hub,2025-07,47,305,7757.97,1871.54,7757.97,165.0631914893617,25.435967213114754,0.24124094318487954,1.0
O0048,Liquor Store,Gauteng,Tembisa,Coastal Hub,2025-08,29,213,5416.45,3027.4600000000005,5416.45,186.7741379310345,25.429342723004694,0.5589380498296856,1.0
O0048,Liquor Store,Gauteng,Tembisa,Coastal Hub,2025-09,25,178,4601.83,787.09,4601.83,184.07319999999999,25.852977528089887,0.17103847817064083,1.0
O0048,Liquor Store,Gauteng,Tembisa,Coastal Hub,2025-10,53,328,10057.54,1195.35,10057.539999999999,189.76490566037737,30.663231707317077,0.11885113059455889,0.9999999999999998
O0048,Liquor Store,Gauteng,Tembisa,Coastal Hub,2025-11,49,334,8909.25,3517.3900000000003,8909.25,181.82142857142858,26.67440119760479,0.3948020315963746,1.0
O0048,Liquor Store,Gauteng,Tembisa,Coastal Hub,2025-12,51,274,8136.27,2345.66,8136.269999999999,159.53470588235294,29.69441605839416,0.28829672564946834,0.9999999999999998
O0049,Tavern,Limpopo,Polokwane,Coastal Hub,2025-01,128,1049,28391.63,11150.499999999998,28391.629999999997,221.809609375,27.0654242135367,0.3927389868070272,0.9999999999999999
O0049,Tavern,Limpopo,Polokwane,Coastal Hub,2025-02,92,853,23373.579999999998,6668.22,23373.58,254.060652173913,27.401617819460725,0.2852887747619321,1.0000000000000002
O0049,Tavern,Limpopo,Polokwane,Coastal Hub,2025-03,106,973,27591.95,9714.279999999999,27591.950000000004,260.30141509433963,28.357605344295994,0.35206935356145536,1.0000000000000002
O0049,Tavern,Limpopo,Polokwane,Coastal Hub,2025-04,86,798,20890.13,6124.4,20890.130000000005,242.90848837209305,26.17810776942356,0.2931719429223274,1.0000000000000002
O0049,Tavern,Limpopo,Polokwane,Coastal Hub,2025-05,74,749,19719.0,11288.159999999998,19719.0,266.47297297297297,26.327102803738317,0.5724509356458237,1.0
O0049,Tavern,Limpopo,Polokwane,Coastal Hub,2025-06,81,806,22206.37,13673.09,22206.369999999995,274.1527160493827,27.551327543424318,0.6157282797683729,0.9999999999999999
O0049,Tavern,Limpopo,Polokwane,Coastal Hub,2025-07,88,703,18562.26,8498.05,18562.26,210.9347727272727,26.404352773826457,0.45781332661001406,1.0
O0049,Tavern,Limpopo,Polokwane,Coastal Hub,2025-08,77,707,18572.2,9091.61,18572.200000000004,241.1974025974026,26.26902404526167,0.48952789653352863,1.0000000000000002
O0049,Tavern,Limpopo,Polokwane,Coastal Hub,2025-09,78,630,18651.72,8163.13,18651.719999999994,239.1246153846154,29.605904761904764,0.4376609771109581,0.9999999999999996
O0049,Tavern,Limpopo,Polokwane,Coastal Hub,2025-10,88,864,23745.11,5884.95,23745.11,269.83079545454547,27.482766203703704,0.24783839704259106,1.0
O0049,Tavern,Limpopo,Polokwane,Coastal Hub,2025-11,95,956,23582.42,12959.62,23582.42,248.236,24.667803347280334,0.5495458057315578,1.0
O0049,Tavern,Limpopo,Polokwane,Coastal Hub,2025-12,86,808,22407.26,5865.1,22407.26,260.5495348837209,27.731757425742572,0.26174998638834024,1.0
O0050,Supermarket,KwaZulu-Natal,Umlazi,Coastal Hub,2025-01,22,147,3772.09,1228.81,3772.0899999999997,171.45863636363637,25.660476190476192,0.3257637012902661,0.9999999999999999
O0050,Supermarket,KwaZulu-Natal,Umlazi,Coastal Hub,2025-02,23,121,4130.22,1076.08,4130.22,179.57478260869567,34.13404958677686,0.26053817956428466,1.0
O0050,Supermarket,KwaZulu-Natal,Umlazi,Coastal Hub,2025-03,23,137,4132.04,2176.74,4132.04,179.65391304347827,30.16087591240876,0.5267954811666876,1.0
O0050,Supermarket,KwaZulu-Natal,Umlazi,Coastal Hub,2025-04,37,255,8287.48,2500.38,8287.48,223.98594594594593,32.49992156862745,0.30170570547379905,1.0
O0050,Supermarket,KwaZulu-Natal,Umlazi,Coastal Hub,2025-05,39,201,5470.48,1279.32,5470.480000000001,140.26871794871795,27.2163184079602,0.2338588204325763,1.0000000000000002
O0050,Supermarket,KwaZulu-Natal,Umlazi,Coastal Hub,2025-06,51,361,10349.54,6306.56,10349.539999999999,202.9321568627451,28.66908587257618,0.6093565511124166,0.9999999999999998
O0050,Supermarket,KwaZulu-Natal,Umlazi,Coastal Hub,2025-07,30,232,6543.21,2719.4700000000003,6543.209999999999,218.107,28.203491379310346,0.41561710536571506,0.9999999999999999
O0050,Supermarket,KwaZulu-Natal,Umlazi,Coastal Hub,2025-08,41,311,8494.31,2646.7099999999996,8494.31,207.1782926829268,27.31289389067524,0.3115862265445928,1.0
O0050,Supermarket,KwaZulu-Natal,Umlazi,Coastal Hub,2025-09,31,198,6236.13,2024.7999999999997,6236.13,201.16548387096773,31.49560606060606,0.32468854882755804,1.0
O0050,Supermarket,KwaZulu-Natal,Umlazi,Coastal Hub,2025-10,35,251,6853.860000000001,3335.09,6853.860000000001,195.82457142857143,27.306215139442234,0.48660025153709,1.0
O0050,Supermarket,KwaZulu-Natal,Umlazi,Coastal Hub,2025-11,36,267,6747.49,1975.0,6747.490000000001,187.43027777777777,25.271498127340823,0.29270143416292577,1.0000000000000002
